,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 0.001 h0 = 228.57142857142858 h1 = -2714.2857142857138 h2 = 37142.857142857145 h3 = -900000.0 h4 = 800000.0
176,-122.0,0.029077,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,73.01424501424502,-30.564102564102566,1.22,-5.6787269878252635e-06
177,-119.0,0.031820999999999995,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,71.74074074074075,-29.29059829059829,1.19,-5.79761741209435e-06
178,-116.0,0.034767,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,70.46723646723646,-28.017094017094017,1.16,-5.930084455593616e-06
179,-113.0,0.037868,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,69.19373219373219,-26.743589743589745,1.13,-6.078410153593408e-06
180,-110.0,0.044052,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,67.92022792022792,-25.47008547008547,1.1,-6.245401631043337e-06
181,-109.0,0.054358000000000004,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,67.4957264957265,-25.045584045584047,1.09,-6.305793998763354e-06
182,-108.0,0.08355900000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,67.07122507122507,-24.62108262108262,1.08,-6.3687878522996425e-06
183,-107.0,0.14831,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,66.64672364672364,-24.196581196581196,1.07,-6.434545745643197e-06
184,-106.0,0.24025,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,66.22222222222223,-23.77207977207977,1.06,-6.503240624386498e-06
185,-105.0,0.33414,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,65.7977207977208,-23.34757834757835,1.05,-6.57506147097029e-06
186,-104.0,0.43209,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,65.37321937321937,-22.923076923076923,1.04,-6.650215653266022e-06
187,-103.0,0.535,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,64.94871794871794,-22.498575498575498,1.03,-6.7289215763386095e-06
188,-102.0,0.63561,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,64.52421652421653,-22.074074074074073,1.02,-6.811421848088704e-06
189,-101.0,0.73033,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,64.0997150997151,-21.64957264957265,1.01,-6.897980455185513e-06
190,-100.0,0.82124,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,63.675213675213676,-21.225071225071225,1.0,-6.988887301051773e-06
191,-99.0,0.87441,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,63.25071225071225,-20.8005698005698,0.99,-7.08445480253724e-06
192,-98.0,0.8921600000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,62.826210826210826,-20.376068376068375,0.98,-7.185028718328701e-06
193,-97.0,0.8968799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,62.401709401709404,-19.951566951566953,0.97,-7.290989333523978e-06
194,-96.0,0.9006200000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,61.977207977207975,-19.527065527065528,0.96,-7.40275230968442e-06
195,-95.0,0.90159,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,61.55270655270655,-19.102564102564102,0.95,-7.520779865205094e-06
196,-94.0,0.9022399999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,61.12820512820513,-18.678062678062677,0.94,-7.645577610345207e-06
197,-93.0,0.90389,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,60.7037037037037,-18.253561253561255,0.93,-7.777710064516762e-06
198,-92.0,0.9044200000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,60.27920227920228,-17.82905982905983,0.92,-7.91780235415977e-06
199,-91.0,0.90507,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,59.85470085470085,-17.404558404558404,0.91,-8.066553619341243e-06
200,-90.0,0.904,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,59.43019943019943,-16.98005698005698,0.9,-8.224737868987478e-06
201,-87.0,0.9065700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,58.15669515669516,-15.706552706552706,0.87,-8.765154451696516e-06
202,-84.0,0.90775,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,56.883190883190885,-14.433048433048434,0.84,-9.429218180312901e-06
203,-81.0,0.90781,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,55.60968660968661,-13.15954415954416,0.81,-1.0261215100306924e-05
204,-78.0,0.90781,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,54.33618233618234,-11.886039886039885,0.78,-1.1328322355992579e-05
205,-75.0,0.90866,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,53.06267806267806,-10.612535612535613,0.75,-1.2736979883634748e-05
206,-72.0,0.9083399999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,51.78917378917379,-9.339031339031338,0.72,-1.4665077080916188e-05
207,-69.0,0.90743,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,50.515669515669515,-8.065527065527066,0.69,-1.743059456561212e-05
208,-66.0,0.9071100000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,49.24216524216524,-6.7920227920227925,0.66,-2.1653787967652445e-05
209,-63.0,0.90636,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,47.96866096866097,-5.518518518518518,0.63,-2.8696518844704408e-05
210,-60.0,0.9057700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,46.6951566951567,-4.245014245014245,0.6,-4.2104260508032344e-05
211,-57.0,0.9057700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,45.421652421652425,-2.9715099715099713,0.57,-7.396683925310362e-05
212,-54.0,0.90454,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,44.148148148148145,-1.6980056980056981,0.54,-0.000193144904772855
213,-51.0,0.9042100000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,42.87464387464387,-0.42450142450142453,0.51,-0.002606893227663811
214,-48.0,0.9033,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,41.6011396011396,0.8490028490028491,0.48,-1566.7112446944632
215,-45.0,0.90009,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,40.32763532763533,2.1225071225071224,0.45,-1290.8924936512333
216,-42.0,0.89779,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,39.054131054131055,3.3960113960113962,0.42,-1049.5029037263353
217,-39.0,0.8959,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,37.78062678062678,4.669515669515669,0.39,-840.2475564174946
218,-36.0,0.89492,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,36.50712250712251,5.943019943019943,0.36,-660.8311737352514
219,-33.0,0.89446,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,35.23361823361823,7.216524216524217,0.33,-508.9584555181657
220,-30.0,0.89243,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,33.96011396011396,8.49002849002849,0.3,-382.3340977720684
221,-27.0,0.89413,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,32.686609686609685,9.763532763532764,0.27,-278.6627954929633
222,-24.0,0.89243,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,31.413105413105413,11.037037037037036,0.24,-195.64924333762227
223,-21.0,0.8909799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,30.13960113960114,12.31054131054131,0.21,-130.99813582898685
224,-18.0,0.89184,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,28.866096866096868,13.584045584045585,0.18,-82.41416743077492
225,-15.0,0.88974,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,27.59259259259259,14.857549857549857,0.15,-47.60203257815167
226,-12.0,0.88771,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,26.31908831908832,16.13105413105413,0.12,-24.266425691583372
227,-9.0,0.88705,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,25.045584045584047,17.404558404558404,0.09,-10.112041183585271
228,-6.0,0.88476,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,23.77207977207977,18.678062678062677,0.06,-2.8435734622274063
229,-3.0,0.88561,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,22.498575498575498,19.951566951566953,0.03,-0.16571693307059793
230,0.0,0.8865299999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,21.225071225071225,21.225071225071225,0.0,0.21683399968375916
231,3.0,0.8866,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,19.951566951566953,22.498575498575498,0.03,-0.16571693307059793
232,6.0,0.8894799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,18.678062678062677,23.77207977207977,0.06,-2.8435734622274063
233,9.0,0.88954,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,17.404558404558404,25.045584045584047,0.09,-10.112041183585271
234,12.0,0.89066,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,16.13105413105413,26.31908831908832,0.12,-24.266425691583372
235,15.0,0.8921,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,14.857549857549857,25.975609756097562,0.15,-47.60203257614507
236,18.0,0.8936700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,13.584045584045585,23.749128919860627,0.18,-82.41416741897186
237,21.0,0.8939299999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,12.31054131054131,21.522648083623693,0.21,-130.99813579433985
238,24.0,0.89399,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,11.037037037037036,19.29616724738676,0.24,-195.64924325582578
239,27.0,0.89426,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,9.763532763532764,17.069686411149824,0.27,-278.6627953190745
240,30.0,0.89505,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,8.49002849002849,14.843205574912892,0.3,-382.3340974211094
241,33.0,0.8957,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,7.216524216524217,12.616724738675957,0.33,-508.9584548213265
242,36.0,0.89944,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,5.943019943019943,10.390243902439025,0.36,-660.8311723289008
243,39.0,0.9023899999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,4.669515669515669,8.16376306620209,0.39,-840.2475534128043
244,42.0,0.90395,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,3.3960113960113962,5.937282229965157,0.42,-1049.5028964553553
245,45.0,0.9059299999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,2.1225071225071224,3.710801393728223,0.45,-1290.8924704130682
246,48.0,0.9057200000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,0.8490028490028491,1.4843205574912892,0.48,-1566.7110671446019
247,51.0,0.9065700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-0.7421602787456446,-0.7421602787456446,0.51,1879.2541947930654
248,54.0,0.9067799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-2.9686411149825784,-2.9686411149825784,0.54,2230.8200817446946
249,57.0,0.9071600000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-5.195121951219512,-5.195121951219512,0.57,2623.69996808181
250,60.0,0.90775,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-7.421602787456446,-7.421602787456446,0.6,3060.190603668156
251,63.0,0.90722,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-9.64808362369338,-9.64808362369338,0.63,3542.5873391600626
252,66.0,0.9094700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-11.874564459930314,-11.874564459930314,0.66,4073.1854880673104
253,69.0,0.9081299999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-14.101045296167248,-14.101045296167248,0.69,4654.280358308927
254,72.0,0.90743,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-16.32752613240418,-16.32752613240418,0.72,5288.167256375114
255,75.0,0.90807,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-18.554006968641115,-18.554006968641115,0.75,5977.141488270847
256,78.0,0.9066799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-20.78048780487805,-20.78048780487805,0.78,6723.498359803304
257,81.0,0.9065200000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-23.006968641114984,-23.006968641114984,0.81,7529.533176688013
258,84.0,0.9036799999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-25.233449477351915,-25.233449477351915,0.84,8397.5412445937
259,87.0,0.90138,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-27.45993031358885,-27.45993031358885,0.87,9329.817869163451
260,90.0,0.8974700000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-29.686411149825783,-29.686411149825783,0.9,10328.658356025351
261,91.0,0.89013,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-30.428571428571427,-30.428571428571427,0.91,10676.793873867466
262,92.0,0.86977,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-31.170731707317074,-31.170731707317074,0.92,11032.665421685444
263,93.0,0.81604,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-31.912891986062718,-31.912891986062718,0.93,11396.358010798325
264,94.0,0.72556,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-32.65505226480836,-32.65505226480836,0.94,11767.956652525005
265,95.0,0.63071,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-33.397212543554005,-33.397212543554005,0.95,12147.546358184423
266,96.0,0.5333100000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-34.13937282229965,-34.13937282229965,0.96,12535.212139095387
267,97.0,0.43346999999999997,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-34.8815331010453,-34.8815331010453,0.97,12931.039006576764
268,98.0,0.32999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-35.62369337979094,-35.62369337979094,0.98,13335.11197194729
269,99.0,0.23592,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-36.36585365853659,-36.36585365853659,0.99,13747.516046525752
270,100.0,0.14165999999999998,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-37.10801393728223,-37.10801393728223,1.0,14168.336241630901
271,101.0,0.07525,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-37.850174216027874,-37.850174216027874,1.01,14597.657568581402
272,102.0,0.049233,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-38.59233449477352,-38.59233449477352,1.02,15035.565038695999
273,103.0,0.042251,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-39.33449477351916,-39.33449477351916,1.03,15482.143663293311
274,104.0,0.039776,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-40.07665505226481,-40.07665505226481,1.04,15937.478453692022
275,105.0,0.038468,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-40.818815331010455,-40.818815331010455,1.05,16401.654421210806
276,106.0,0.037349,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-41.5609756097561,-41.5609756097561,1.06,16874.756577168235
277,107.0,0.03631,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-42.30313588850174,-42.30313588850174,1.07,17356.86993288298
278,108.0,0.035211,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-43.045296167247386,-43.045296167247386,1.08,17848.079499673633
279,109.0,0.034276,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-43.78745644599303,-43.78745644599303,1.09,18348.470288858756
280,110.0,0.033245,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-44.52961672473867,-44.52961672473867,1.1,18858.12731175697
281,113.0,0.030338999999999998,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-46.75609756097561,-46.75609756097561,1.13,20443.545895915966
282,116.0,0.027578,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-48.98257839721254,-48.98257839721254,1.16,22115.42099096141
283,119.0,0.025118,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-51.20905923344948,-51.20905923344948,1.19,23876.047902494156
284,122.0,0.022805000000000002,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-53.43554006968641,-53.43554006968641,1.22,25727.72193611482
285,125.0,0.020749,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-55.66202090592334,-55.66202090592334,1.25,27672.738397423742
286,128.0,0.019034,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-57.88850174216028,-57.88850174216028,1.28,29713.392592021013
287,131.0,0.017447999999999998,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-60.11498257839721,-60.11498257839721,1.31,31851.979825506685
288,134.0,0.015974000000000002,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-62.34146341463415,-62.34146341463415,1.34,34090.795403480384
289,137.0,0.0148,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-64.56794425087108,-64.56794425087108,1.37,36432.134631541885
290,140.0,0.013683,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-66.79442508710801,-66.79442508710801,1.4,38878.2928152908
291,143.0,0.012802000000000001,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-69.02090592334494,-69.02090592334494,1.43,41431.56526032667
292,145.0,0.012145999999999999,0,100,0,100,0.05420850000000001,37.87346221441125,37.87346221441125,-70.50522648083624,-70.50522648083624,1.45,43194.38829753451
293,-245.0,0.011138,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,146.45299145299145,-61.55270655270655,2.45,-1.1320278696190849e-05
294,-243.0,0.011887,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,145.6039886039886,-60.7037037037037,2.43,-1.1395450623831591e-05
295,-240.0,0.013165999999999999,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,144.33048433048432,-59.43019943019943,2.4,-1.1513241638496592e-05
296,-237.0,0.014591999999999999,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,143.05698005698005,-58.15669515669516,2.37,-1.1637480335391888e-05
