,r,señal,FFF,Area,In,Z
2082,52.7,0.011781999999999999,1,25,0,85
2083,55.25,0.011487,1,25,0,85
2084,57.8,0.011340000000000001,1,25,0,85
2085,59.5,0.011168,1,25,0,85
2086,80.75,0.013927000000000002,0,100,0,85
2087,79.05,0.014579,0,100,0,85
2088,76.5,0.015776,0,100,0,85
2089,73.95,0.017121,0,100,0,85
2090,71.4,0.018848,0,100,0,85
2091,68.85,0.021108000000000002,0,100,0,85
2092,66.3,0.023644,0,100,0,85
2093,63.75,0.026795999999999997,0,100,0,85
2094,61.2,0.030614,0,100,0,85
2095,58.65,0.035118,0,100,0,85
2096,56.1,0.040014999999999995,0,100,0,85
2097,53.55,0.045567,0,100,0,85
2098,51.0,0.067814,0,100,0,85
2099,50.15,0.10969000000000001,0,100,0,85
2100,49.3,0.20449,0,100,0,85
2101,48.45,0.34096,0,100,0,85
2102,47.6,0.48085,0,100,0,85
2103,46.75,0.6188600000000001,0,100,0,85
2104,45.9,0.76756,0,100,0,85
2105,45.05,0.92106,0,100,0,85
2106,44.2,1.0685,0,100,0,85
2107,43.35,1.2069,0,100,0,85
2108,42.5,1.351,0,100,0,85
2109,41.65,1.4611,0,100,0,85
2110,40.8,1.5067,0,100,0,85
2111,39.95,1.5222,0,100,0,85
2112,39.1,1.5251,0,100,0,85
2113,38.25,1.5266,0,100,0,85
2114,37.4,1.528,0,100,0,85
2115,36.55,1.528,0,100,0,85
2116,35.7,1.5295,0,100,0,85
2117,34.85,1.5295,0,100,0,85
2118,34.0,1.5262,0,100,0,85
2119,31.45,1.528,0,100,0,85
2120,28.9,1.5303,0,100,0,85
2121,26.35,1.5305,0,100,0,85
2122,23.8,1.5324,0,100,0,85
2123,21.25,1.5293,0,100,0,85
2124,18.7,1.5318,0,100,0,85
2125,16.15,1.529,0,100,0,85
2126,13.6,1.5263,0,100,0,85
2127,11.05,1.5251,0,100,0,85
2128,8.5,1.5251,0,100,0,85
2129,5.95,1.5228,0,100,0,85
2130,3.4,1.5207,0,100,0,85
2131,0.85,1.5241,0,100,0,85
2132,0.0,1.5228,0,100,0,85
2133,0.85,1.5239,0,100,0,85
2134,3.4,1.5233,0,100,0,85
2135,5.95,1.5286,0,100,0,85
2136,8.5,1.5312,0,100,0,85
2137,11.05,1.5325,0,100,0,85
2138,13.6,1.5329,0,100,0,85
2139,16.15,1.5325,0,100,0,85
2140,18.7,1.5335,0,100,0,85
2141,21.25,1.5299,0,100,0,85
2142,23.8,1.5278,0,100,0,85
2143,26.35,1.529,0,100,0,85
2144,28.9,1.5286,0,100,0,85
2145,31.45,1.5288,0,100,0,85
2146,34.0,1.5135,0,100,0,85
2147,34.85,1.472,0,100,0,85
2148,35.7,1.3705,0,100,0,85
2149,36.55,1.2324,0,100,0,85
2150,37.4,1.0894,0,100,0,85
2151,38.25,0.9513799999999999,0,100,0,85
2152,39.1,0.80479,0,100,0,85
2153,39.95,0.64283,0,100,0,85
2154,40.8,0.5012,0,100,0,85
2155,41.65,0.35731999999999997,0,100,0,85
2156,42.5,0.21524000000000001,0,100,0,85
2157,43.35,0.10505,0,100,0,85
2158,44.2,0.06297699999999999,0,100,0,85
2159,45.05,0.051738,0,100,0,85
2160,45.9,0.047455000000000004,0,100,0,85
2161,46.75,0.045026,0,100,0,85
2162,47.6,0.043039,0,100,0,85
2163,48.45,0.041106000000000004,0,100,0,85
2164,49.3,0.039282,0,100,0,85
2165,50.15,0.037514,0,100,0,85
2166,51.0,0.036051,0,100,0,85
2167,53.55,0.031241,0,100,0,85
2168,56.1,0.0273,0,100,0,85
2169,58.65,0.023991,0,100,0,85
2170,61.2,0.021407,0,100,0,85
2171,63.75,0.019147,0,100,0,85
2172,66.3,0.017284,0,100,0,85
2173,68.85,0.015776,0,100,0,85
2174,71.4,0.014516,0,100,0,85
2175,73.95,0.013543000000000001,0,100,0,85
2176,76.5,0.01264,0,100,0,85
2177,79.05,0.012042,0,100,0,85
2178,80.75,0.011664,0,100,0,85
2179,80.75,0.0062457,1,100,0,85
2180,79.05,0.0063455,1,100,0,85
2181,76.5,0.0065741,1,100,0,85
2182,73.95,0.006862999999999999,1,100,0,85
2183,71.4,0.0071628,1,100,0,85
2184,68.85,0.007642399999999999,1,100,0,85
2185,66.3,0.0082274,1,100,0,85
2186,63.75,0.0090741,1,100,0,85
2187,61.2,0.010145999999999999,1,100,0,85
2188,58.65,0.011727,1,100,0,85
2189,56.1,0.013506,1,100,0,85
2190,53.55,0.015802,1,100,0,85
2191,51.0,0.029266000000000004,1,100,0,85
2192,50.15,0.058057000000000004,1,100,0,85
2193,49.3,0.12805999999999998,1,100,0,85
2194,48.45,0.23823000000000003,1,100,0,85
2195,47.6,0.35436,1,100,0,85
2196,46.75,0.46895,1,100,0,85
2197,45.9,0.5946199999999999,1,100,0,85
2198,45.05,0.7199399999999999,1,100,0,85
2199,44.2,0.84345,1,100,0,85
2200,43.35,0.9618,1,100,0,85
2201,42.5,1.0835,1,100,0,85
2202,41.65,1.1766,1,100,0,85
2203,40.8,1.2183,1,100,0,85
2204,39.95,1.2337,1,100,0,85
2205,39.1,1.2415,1,100,0,85
2206,38.25,1.2469,1,100,0,85
2207,37.4,1.2516,1,100,0,85
2208,36.55,1.2574,1,100,0,85
2209,35.7,1.2612,1,100,0,85
2210,34.85,1.2646,1,100,0,85
2211,34.0,1.2692,1,100,0,85
2212,31.45,1.2813,1,100,0,85
2213,28.9,1.2918,1,100,0,85
2214,26.35,1.303,1,100,0,85
2215,23.8,1.3128,1,100,0,85
2216,21.25,1.3204,1,100,0,85
2217,18.7,1.3278,1,100,0,85
2218,16.15,1.3338,1,100,0,85
2219,13.6,1.3386,1,100,0,85
2220,11.05,1.3443,1,100,0,85
2221,8.5,1.3454,1,100,0,85
2222,5.95,1.3451,1,100,0,85
2223,3.4,1.3461,1,100,0,85
2224,0.85,1.3446,1,100,0,85
2225,0.0,1.3466,1,100,0,85
2226,0.85,1.3465,1,100,0,85
2227,3.4,1.3434,1,100,0,85
2228,5.95,1.3394,1,100,0,85
2229,8.5,1.3329,1,100,0,85
2230,11.05,1.3259,1,100,0,85
2231,13.6,1.319,1,100,0,85
2232,16.15,1.3111,1,100,0,85
2233,18.7,1.3006,1,100,0,85
2234,21.25,1.2919,1,100,0,85
2235,23.8,1.2807,1,100,0,85
2236,26.35,1.267,1,100,0,85
2237,28.9,1.2553,1,100,0,85
2238,31.45,1.2415,1,100,0,85
2239,34.0,1.2167,1,100,0,85
2240,34.85,1.1868,1,100,0,85
2241,35.7,1.107,1,100,0,85
2242,36.55,0.9895799999999999,1,100,0,85
2243,37.4,0.8691,1,100,0,85
2244,38.25,0.7541100000000001,1,100,0,85
2245,39.1,0.6319,1,100,0,85
2246,39.95,0.49838000000000005,1,100,0,85
2247,40.8,0.38328,1,100,0,85
2248,41.65,0.26696,1,100,0,85
2249,42.5,0.14926,1,100,0,85
2250,43.35,0.061188,1,100,0,85
2251,44.2,0.028564999999999997,1,100,0,85
2252,45.05,0.019837999999999998,1,100,0,85
2253,45.9,0.016709,1,100,0,85
2254,46.75,0.015366999999999999,1,100,0,85
2255,47.6,0.014544,1,100,0,85
2256,48.45,0.013788,1,100,0,85
2257,49.3,0.013123,1,100,0,85
2258,50.15,0.012454,1,100,0,85
2259,51.0,0.011877,1,100,0,85
2260,53.55,0.010287000000000001,1,100,0,85
2261,56.1,0.0090403,1,100,0,85
2262,58.65,0.008194400000000001,1,100,0,85
2263,61.2,0.0075943,1,100,0,85
2264,63.75,0.0071263,1,100,0,85
2265,66.3,0.006821300000000001,1,100,0,85
2266,68.85,0.006530800000000001,1,100,0,85
2267,71.4,0.0063308999999999995,1,100,0,85
2268,73.95,0.0061224,1,100,0,85
2269,76.5,0.0059328,1,100,0,85
2270,79.05,0.0058347,1,100,0,85
2271,80.75,0.005711600000000001,1,100,0,85
2272,123.25,0.018343,0,400,0,85
2273,121.55,0.019344999999999998,0,400,0,85
2274,119.0,0.021084000000000002,0,400,0,85
2275,116.45,0.023159,0,400,0,85
2276,113.9,0.025428,0,400,0,85
2277,111.35,0.028158999999999997,0,400,0,85
2278,108.8,0.031241,0,400,0,85
2279,106.25,0.034816,0,400,0,85
2280,103.7,0.038833,0,400,0,85
2281,101.15,0.043278,0,400,0,85
2282,98.6,0.047820999999999995,0,400,0,85
2283,96.05,0.052976,0,400,0,85
2284,93.5,0.074212,0,400,0,85
2285,92.65,0.11370999999999999,0,400,0,85
2286,91.8,0.20413,0,400,0,85
2287,90.95,0.31565,0,400,0,85
2288,90.1,0.43133999999999995,0,400,0,85
2289,89.25,0.53913,0,400,0,85
2290,88.4,0.66195,0,400,0,85
2291,87.55,0.78597,0,400,0,85
2292,86.7,0.89956,0,400,0,85
2293,85.85,1.0153,0,400,0,85
2294,85.0,1.1299,0,400,0,85
2295,84.15,1.2094,0,400,0,85
2296,83.3,1.2371,0,400,0,85
2297,82.45,1.2454,0,400,0,85
2298,81.6,1.2475,0,400,0,85
2299,80.75,1.2497,0,400,0,85
2300,79.9,1.2503,0,400,0,85
2301,79.05,1.2534,0,400,0,85
2302,78.2,1.2542,0,400,0,85
2303,77.35,1.2534,0,400,0,85
2304,76.5,1.2544,0,400,0,85
2305,73.95,1.2566,0,400,0,85
2306,71.4,1.2582,0,400,0,85
2307,68.85,1.258,0,400,0,85
2308,66.3,1.2591,0,400,0,85
2309,63.75,1.2589,0,400,0,85
2310,61.2,1.2585,0,400,0,85
2311,58.65,1.2583,0,400,0,85
2312,56.1,1.2577,0,400,0,85
2313,53.55,1.2562,0,400,0,85
2314,51.0,1.2562,0,400,0,85
2315,48.45,1.2554,0,400,0,85
2316,45.9,1.2538,0,400,0,85
2317,43.35,1.2529,0,400,0,85
2318,40.8,1.2487,0,400,0,85
2319,38.25,1.2475,0,400,0,85
2320,35.7,1.2448,0,400,0,85
2321,33.15,1.2417,0,400,0,85
2322,30.6,1.2418,0,400,0,85
2323,28.05,1.2387,0,400,0,85
2324,25.5,1.2391,0,400,0,85
2325,22.95,1.2387,0,400,0,85
2326,20.4,1.2378,0,400,0,85
2327,17.85,1.2353,0,400,0,85
2328,15.3,1.2343,0,400,0,85
2329,12.75,1.2323,0,400,0,85
2330,10.2,1.232,0,400,0,85
2331,7.65,1.2314,0,400,0,85
2332,5.1,1.2297,0,400,0,85
2333,2.55,1.2291,0,400,0,85
2334,0.0,1.2284,0,400,0,85
2335,2.55,1.2312,0,400,0,85
2336,5.1,1.2318,0,400,0,85
2337,7.65,1.2346,0,400,0,85
2338,10.2,1.2365,0,400,0,85
2339,12.75,1.2389,0,400,0,85
2340,15.3,1.2393,0,400,0,85
2341,17.85,1.2395,0,400,0,85
2342,20.4,1.2387,0,400,0,85
2343,22.95,1.2406,0,400,0,85
2344,25.5,1.2429,0,400,0,85
2345,28.05,1.2454,0,400,0,85
2346,30.6,1.2479,0,400,0,85
2347,33.15,1.2499,0,400,0,85
2348,35.7,1.2532,0,400,0,85
2349,38.25,1.2554,0,400,0,85
2350,40.8,1.2563,0,400,0,85
2351,43.35,1.2566,0,400,0,85
2352,45.9,1.2587,0,400,0,85
2353,48.45,1.2585,0,400,0,85
2354,51.0,1.2589,0,400,0,85
2355,53.55,1.2583,0,400,0,85
2356,56.1,1.26,0,400,0,85
2357,58.65,1.2607,0,400,0,85
2358,61.2,1.2608,0,400,0,85
2359,63.75,1.2585,0,400,0,85
2360,66.3,1.2569,0,400,0,85
2361,68.85,1.2555,0,400,0,85
2362,71.4,1.2538,0,400,0,85
2363,73.95,1.2507,0,400,0,85
2364,76.5,1.2373,0,400,0,85
2365,77.35,1.2117,0,400,0,85
2366,78.2,1.1437,0,400,0,85
2367,79.05,1.0347,0,400,0,85
2368,79.9,0.91755,0,400,0,85
2369,80.75,0.80872,0,400,0,85
2370,81.6,0.69043,0,400,0,85
2371,82.45,0.564,0,400,0,85
2372,83.3,0.44756999999999997,0,400,0,85
2373,84.15,0.33215,0,400,0,85
2374,85.0,0.21679,0,400,0,85
2375,85.85,0.11677,0,400,0,85
2376,86.7,0.072497,0,400,0,85
2377,87.55,0.059552,0,400,0,85
2378,88.4,0.055199,0,400,0,85
2379,89.25,0.05296,0,400,0,85
2380,90.1,0.051105000000000005,0,400,0,85
2381,90.95,0.049455,0,400,0,85
2382,91.8,0.047804,0,400,0,85
2383,92.65,0.046186000000000005,0,400,0,85
2384,93.5,0.044549,0,400,0,85
2385,96.05,0.040070999999999996,0,400,0,85
2386,98.6,0.035876,0,400,0,85
2387,101.15,0.032106,0,400,0,85
2388,103.7,0.028975,0,400,0,85
2389,106.25,0.026179,0,400,0,85
2390,108.8,0.023615999999999998,0,400,0,85
2391,111.35,0.021561,0,400,0,85
2392,113.9,0.019747,0,400,0,85
2393,116.45,0.018080000000000002,0,400,0,85
2394,119.0,0.016735,0,400,0,85
2395,121.55,0.015561000000000002,0,400,0,85
2396,123.25,0.014909,0,400,0,85
2397,123.25,0.007651399999999999,1,400,0,85
2398,121.55,0.0079001,1,400,0,85
2399,119.0,0.008229299999999998,1,400,0,85
2400,116.45,0.0086369,1,400,0,85
2401,113.9,0.0091559,1,400,0,85
2402,111.35,0.0097939,1,400,0,85
2403,108.8,0.010556,1,400,0,85
2404,106.25,0.011584,1,400,0,85
2405,103.7,0.012863999999999999,1,400,0,85
2406,101.15,0.014356,1,400,0,85
2407,98.6,0.016047,1,400,0,85
2408,96.05,0.018163,1,400,0,85
2409,93.5,0.030681,1,400,0,85
2410,92.65,0.055810000000000005,1,400,0,85
2411,91.8,0.11803,1,400,0,85
2412,90.95,0.19967000000000001,1,400,0,85
2413,90.1,0.28708,1,400,0,85
2414,89.25,0.36945,1,400,0,85
2415,88.4,0.46513000000000004,1,400,0,85
2416,87.55,0.5608,1,400,0,85
2417,86.7,0.64891,1,400,0,85
2418,85.85,0.73863,1,400,0,85
2419,85.0,0.82529,1,400,0,85
2420,84.15,0.88685,1,400,0,85
2421,83.3,0.9119200000000001,1,400,0,85
2422,82.45,0.9209299999999999,1,400,0,85
2423,81.6,0.92748,1,400,0,85
2424,80.75,0.9316700000000001,1,400,0,85
2425,79.9,0.9353,1,400,0,85
2426,79.05,0.93952,1,400,0,85
2427,78.2,0.94421,1,400,0,85
2428,77.35,0.9472,1,400,0,85
2429,76.5,0.951,1,400,0,85
2430,73.95,0.9624,1,400,0,85
2431,71.4,0.97495,1,400,0,85
2432,68.85,0.98567,1,400,0,85
2433,66.3,0.99734,1,400,0,85
2434,63.75,1.008,1,400,0,85
2435,61.2,1.0186,1,400,0,85
2436,58.65,1.0285,1,400,0,85
2437,56.1,1.0416,1,400,0,85
2438,53.55,1.0503,1,400,0,85
2439,51.0,1.0635,1,400,0,85
2440,48.45,1.0744,1,400,0,85
2441,45.9,1.0846,1,400,0,85
2442,43.35,1.097,1,400,0,85
2443,40.8,1.1054,1,400,0,85
2444,38.25,1.1172,1,400,0,85
2445,35.7,1.1279,1,400,0,85
2446,33.15,1.1367,1,400,0,85
2447,30.6,1.1444,1,400,0,85
2448,28.05,1.1555,1,400,0,85
2449,25.5,1.1633,1,400,0,85
2450,22.95,1.1708,1,400,0,85
2451,20.4,1.1766,1,400,0,85
2452,17.85,1.1841,1,400,0,85
2453,15.3,1.1891,1,400,0,85
2454,12.75,1.194,1,400,0,85
2455,10.2,1.1979,1,400,0,85
2456,7.65,1.1984,1,400,0,85
2457,5.1,1.2,1,400,0,85
2458,2.55,1.1993,1,400,0,85
2459,0.0,1.1999,1,400,0,85
2460,2.55,1.1963,1,400,0,85
2461,5.1,1.1924,1,400,0,85
2462,7.65,1.189,1,400,0,85
2463,10.2,1.1826,1,400,0,85
2464,12.75,1.1751,1,400,0,85
2465,15.3,1.1682,1,400,0,85
2466,17.85,1.1607,1,400,0,85
2467,20.4,1.1534,1,400,0,85
2468,22.95,1.1454,1,400,0,85
2469,25.5,1.1347,1,400,0,85
2470,28.05,1.1257,1,400,0,85
2471,30.6,1.1157,1,400,0,85
2472,33.15,1.1047,1,400,0,85
2473,35.7,1.0941,1,400,0,85
2474,38.25,1.084,1,400,0,85
2475,40.8,1.0736,1,400,0,85
2476,43.35,1.0618,1,400,0,85
2477,45.9,1.0516,1,400,0,85
2478,48.45,1.0403,1,400,0,85
2479,51.0,1.0278,1,400,0,85
2480,53.55,1.0176,1,400,0,85
2481,56.1,1.0061,1,400,0,85
2482,58.65,0.9948899999999999,1,400,0,85
2483,61.2,0.9842299999999999,1,400,0,85
2484,63.75,0.97359,1,400,0,85
2485,66.3,0.9623299999999999,1,400,0,85
2486,68.85,0.9502799999999999,1,400,0,85
2487,71.4,0.9395899999999999,1,400,0,85
2488,73.95,0.9271,1,400,0,85
2489,76.5,0.90828,1,400,0,85
2490,77.35,0.8898,1,400,0,85
2491,78.2,0.8401200000000001,1,400,0,85
2492,79.05,0.75766,1,400,0,85
2493,79.9,0.66885,1,400,0,85
2494,80.75,0.5845600000000001,1,400,0,85
2495,81.6,0.49437,1,400,0,85
2496,82.45,0.39725,1,400,0,85
2497,83.3,0.30862,1,400,0,85
2498,84.15,0.22205,1,400,0,85
2499,85.0,0.13771,1,400,0,85
2500,85.85,0.06340599999999999,1,400,0,85
2501,86.7,0.031969,1,400,0,85
2502,87.55,0.022754,1,400,0,85
2503,88.4,0.019657,1,400,0,85
2504,89.25,0.018278,1,400,0,85
2505,90.1,0.017402,1,400,0,85
2506,90.95,0.016673,1,400,0,85
2507,91.8,0.016103,1,400,0,85
2508,92.65,0.015419,1,400,0,85
2509,93.5,0.014871,1,400,0,85
2510,96.05,0.013249,1,400,0,85
2511,98.6,0.011861,1,400,0,85
2512,101.15,0.010757,1,400,0,85
2513,103.7,0.009991799999999999,1,400,0,85
2514,106.25,0.00933,1,400,0,85
2515,108.8,0.0088307,1,400,0,85
2516,111.35,0.008412000000000001,1,400,0,85
2517,113.9,0.0080672,1,400,0,85
2518,116.45,0.0076907,1,400,0,85
2519,119.0,0.007457500000000001,1,400,0,85
2520,121.55,0.0072116,1,400,0,85
2521,123.25,0.0070902000000000005,1,400,0,85
2522,208.25,0.013916999999999999,0,1600,0,85
2523,206.55,0.015262999999999999,0,1600,0,85
2524,204.0,0.017515,0,1600,0,85
2525,201.45,0.020172,0,1600,0,85
2526,198.9,0.02324,0,1600,0,85
2527,196.35,0.026813999999999998,0,1600,0,85
2528,193.8,0.030694,0,1600,0,85
2529,191.25,0.034768,0,1600,0,85
2530,188.7,0.038877999999999996,0,1600,0,85
2531,186.15,0.042645999999999996,0,1600,0,85
2532,183.6,0.04626,0,1600,0,85
2533,181.05,0.050418,0,1600,0,85
2534,178.5,0.06647,0,1600,0,85
2535,177.65,0.09510700000000001,0,1600,0,85
2536,176.8,0.16399,0,1600,0,85
2537,175.95,0.25895,0,1600,0,85
2538,175.1,0.35419,0,1600,0,85
2539,174.25,0.4491,0,1600,0,85
2540,173.4,0.5512699999999999,0,1600,0,85
2541,172.55,0.65995,0,1600,0,85
2542,171.7,0.76094,0,1600,0,85
2543,170.85,0.85883,0,1600,0,85
2544,170.0,0.96165,0,1600,0,85
2545,169.15,1.0386,0,1600,0,85
2546,168.3,1.0691,0,1600,0,85
2547,167.45,1.0777,0,1600,0,85
2548,166.6,1.0814,0,1600,0,85
2549,165.75,1.0822,0,1600,0,85
2550,164.9,1.0829,0,1600,0,85
2551,164.05,1.0831,0,1600,0,85
2552,163.2,1.0834,0,1600,0,85
2553,162.35,1.0834,0,1600,0,85
2554,161.5,1.0838,0,1600,0,85
2555,158.95,1.084,0,1600,0,85
2556,156.4,1.0856,0,1600,0,85
2557,153.85,1.0838,0,1600,0,85
2558,151.3,1.0835,0,1600,0,85
2559,148.75,1.0846,0,1600,0,85
2560,146.2,1.0853,0,1600,0,85
2561,143.65,1.0845,0,1600,0,85
2562,141.1,1.0846,0,1600,0,85
2563,138.55,1.0848,0,1600,0,85
2564,136.0,1.0841,0,1600,0,85
2565,133.45,1.0843,0,1600,0,85
2566,130.9,1.0821,0,1600,0,85
2567,128.35,1.0829,0,1600,0,85
2568,125.8,1.0826,0,1600,0,85
2569,123.25,1.0811,0,1600,0,85
2570,120.7,1.0804,0,1600,0,85
2571,118.15,1.0806,0,1600,0,85
2572,115.6,1.0794,0,1600,0,85
2573,113.05,1.0789,0,1600,0,85
2574,110.5,1.0787,0,1600,0,85
2575,107.95,1.0777,0,1600,0,85
2576,105.4,1.0774,0,1600,0,85
2577,102.85,1.0767,0,1600,0,85
2578,100.3,1.0764,0,1600,0,85
2579,97.75,1.0767,0,1600,0,85
2580,95.2,1.0759,0,1600,0,85
2581,92.65,1.075,0,1600,0,85
2582,90.1,1.0742,0,1600,0,85
2583,87.55,1.074,0,1600,0,85
2584,85.0,1.0732,0,1600,0,85
2585,82.45,1.0728,0,1600,0,85
2586,79.9,1.0713,0,1600,0,85
2587,77.35,1.0706,0,1600,0,85
2588,74.8,1.071,0,1600,0,85
2589,72.25,1.0705,0,1600,0,85
2590,69.7,1.0703,0,1600,0,85
2591,67.15,1.0686,0,1600,0,85
2592,64.6,1.0678,0,1600,0,85
2593,62.05,1.0676,0,1600,0,85
2594,59.5,1.0674,0,1600,0,85
2595,56.95,1.0668,0,1600,0,85
2596,54.4,1.0656,0,1600,0,85
2597,51.85,1.0651,0,1600,0,85
2598,49.3,1.0649,0,1600,0,85
2599,46.75,1.0627,0,1600,0,85
2600,44.2,1.0603,0,1600,0,85
2601,41.65,1.0602,0,1600,0,85
2602,39.1,1.056,0,1600,0,85
2603,36.55,1.0541,0,1600,0,85
2604,34.0,1.0513,0,1600,0,85
2605,31.45,1.0494,0,1600,0,85
2606,28.9,1.0494,0,1600,0,85
2607,26.35,1.0492,0,1600,0,85
2608,23.8,1.0474,0,1600,0,85
2609,21.25,1.0452,0,1600,0,85
2610,18.7,1.0448,0,1600,0,85
2611,16.15,1.044,0,1600,0,85
2612,13.6,1.0433,0,1600,0,85
2613,11.05,1.0418,0,1600,0,85
2614,8.5,1.0411,0,1600,0,85
2615,5.95,1.0383,0,1600,0,85
2616,3.4,1.0376,0,1600,0,85
2617,0.85,1.041,0,1600,0,85
2618,0.0,1.0393,0,1600,0,85
2619,0.85,1.0413,0,1600,0,85
2620,3.4,1.0423,0,1600,0,85
2621,5.95,1.042,0,1600,0,85
2622,8.5,1.0443,0,1600,0,85
2623,11.05,1.046,0,1600,0,85
2624,13.6,1.0469,0,1600,0,85
2625,16.15,1.0469,0,1600,0,85
2626,18.7,1.0497,0,1600,0,85
2627,21.25,1.0492,0,1600,0,85
2628,23.8,1.0506,0,1600,0,85
2629,26.35,1.0538,0,1600,0,85
2630,28.9,1.0546,0,1600,0,85
2631,31.45,1.0578,0,1600,0,85
2632,34.0,1.059,0,1600,0,85
2633,36.55,1.0622,0,1600,0,85
2634,39.1,1.0637,0,1600,0,85
2635,41.65,1.0649,0,1600,0,85
2636,44.2,1.0657,0,1600,0,85
2637,46.75,1.0659,0,1600,0,85
2638,49.3,1.0676,0,1600,0,85
2639,51.85,1.0674,0,1600,0,85
2640,54.4,1.0681,0,1600,0,85
2641,56.95,1.0693,0,1600,0,85
2642,59.5,1.0698,0,1600,0,85
2643,62.05,1.071,0,1600,0,85
2644,64.6,1.071,0,1600,0,85
2645,67.15,1.0713,0,1600,0,85
2646,69.7,1.0735,0,1600,0,85
2647,72.25,1.0733,0,1600,0,85
2648,74.8,1.074,0,1600,0,85
2649,77.35,1.0737,0,1600,0,85
2650,79.9,1.0745,0,1600,0,85
2651,82.45,1.0757,0,1600,0,85
2652,85.0,1.0759,0,1600,0,85
2653,87.55,1.0765,0,1600,0,85
2654,90.1,1.0774,0,1600,0,85
2655,92.65,1.0779,0,1600,0,85
2656,95.2,1.0776,0,1600,0,85
2657,97.75,1.0784,0,1600,0,85
2658,100.3,1.0776,0,1600,0,85
2659,102.85,1.0796,0,1600,0,85
2660,105.4,1.0796,0,1600,0,85
2661,107.95,1.0806,0,1600,0,85
2662,110.5,1.0814,0,1600,0,85
2663,113.05,1.0819,0,1600,0,85
2664,115.6,1.0823,0,1600,0,85
2665,118.15,1.0836,0,1600,0,85
2666,120.7,1.0828,0,1600,0,85
2667,123.25,1.0841,0,1600,0,85
2668,125.8,1.0846,0,1600,0,85
2669,128.35,1.0855,0,1600,0,85
2670,130.9,1.0851,0,1600,0,85
2671,133.45,1.0861,0,1600,0,85
2672,136.0,1.085,0,1600,0,85
2673,138.55,1.086,0,1600,0,85
2674,141.1,1.0861,0,1600,0,85
2675,143.65,1.0856,0,1600,0,85
2676,146.2,1.0855,0,1600,0,85
2677,148.75,1.0851,0,1600,0,85
2678,151.3,1.0853,0,1600,0,85
2679,153.85,1.0848,0,1600,0,85
2680,156.4,1.0846,0,1600,0,85
2681,158.95,1.0839,0,1600,0,85
2682,161.5,1.0728,0,1600,0,85
2683,162.35,1.0521,0,1600,0,85
2684,163.2,0.99729,0,1600,0,85
2685,164.05,0.9021600000000001,0,1600,0,85
2686,164.9,0.8058,0,1600,0,85
2687,165.75,0.7094699999999999,0,1600,0,85
2688,166.6,0.61175,0,1600,0,85
2689,167.45,0.5017199999999999,0,1600,0,85
2690,168.3,0.39955999999999997,0,1600,0,85
2691,169.15,0.30025,0,1600,0,85
2692,170.0,0.19882,0,1600,0,85
2693,170.85,0.11306,0,1600,0,85
2694,171.7,0.070403,0,1600,0,85
2695,172.55,0.058041999999999996,0,1600,0,85
2696,173.4,0.05343200000000001,0,1600,0,85
2697,174.25,0.051143,0,1600,0,85
2698,175.1,0.049507999999999996,0,1600,0,85
2699,175.95,0.048155,0,1600,0,85
2700,176.8,0.04679,0,1600,0,85
2701,177.65,0.04539,0,1600,0,85
2702,178.5,0.044182,0,1600,0,85
2703,181.05,0.040443,0,1600,0,85
2704,183.6,0.036556,0,1600,0,85
2705,186.15,0.032488,0,1600,0,85
2706,188.7,0.028487000000000002,0,1600,0,85
2707,191.25,0.024656,0,1600,0,85
2708,193.8,0.021343,0,1600,0,85
2709,196.35,0.018499,0,1600,0,85
2710,198.9,0.016038999999999998,0,1600,0,85
2711,201.45,0.014078,0,1600,0,85
2712,204.0,0.012454,0,1600,0,85
2713,206.55,0.011114,0,1600,0,85
2714,208.25,0.010381,0,1600,0,85
2715,193.8,0.033865,1,1600,0,85
2716,191.25,0.036069,1,1600,0,85
2717,188.7,0.038644,1,1600,0,85
2718,186.15,0.041520999999999995,1,1600,0,85
2719,183.6,0.044566,1,1600,0,85
2720,181.05,0.047674,1,1600,0,85
2721,178.5,0.051093,1,1600,0,85
2722,177.65,0.05267,1,1600,0,85
2723,176.8,0.05485,1,1600,0,85
2724,175.95,0.058685,1,1600,0,85
2725,175.1,0.065208,1,1600,0,85
2726,174.25,0.078315,1,1600,0,85
2727,173.4,0.10368,1,1600,0,85
2728,172.55,0.14932,1,1600,0,85
2729,171.7,0.21224,1,1600,0,85
2730,170.85,0.27538,1,1600,0,85
2731,170.0,0.34526999999999997,1,1600,0,85
2732,169.15,0.42306000000000005,1,1600,0,85
2733,168.3,0.49745,1,1600,0,85
2734,167.45,0.56348,1,1600,0,85
2735,166.6,0.6263,1,1600,0,85
2736,165.75,0.67897,1,1600,0,85
2737,164.9,0.7063699999999999,1,1600,0,85
2738,164.05,0.72075,1,1600,0,85
2739,163.2,0.7287399999999999,1,1600,0,85
2740,162.35,0.7334,1,1600,0,85
2741,161.5,0.73714,1,1600,0,85
2742,158.95,0.74669,1,1600,0,85
2743,156.4,0.75449,1,1600,0,85
2744,153.85,0.76332,1,1600,0,85
2745,151.3,0.77064,1,1600,0,85
2746,148.75,0.7791399999999999,1,1600,0,85
2747,146.2,0.78823,1,1600,0,85
2748,143.65,0.79623,1,1600,0,85
2749,141.1,0.8044899999999999,1,1600,0,85
2750,138.55,0.81263,1,1600,0,85
